,Unnamed: 0,event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
750,750,2019-11-01 00:00:05,view,5100771,2053013553375346967,,xiaomi,76.96,521059488,dd9f62f4-b557-4502-bb60-141dee7a7124
756,756,2019-11-01 00:00:05,view,1004574,2053013555631882655,electronics.smartphone,samsung,563.7,521543283,c551227f-2b82-462d-97fd-55eb063d8584
762,762,2019-11-01 00:00:05,view,1005106,2053013555631882655,electronics.smartphone,apple,1453.0,562210838,a58d94c8-c0d4-4f24-bf3c-04c4e69ea153
768,768,2019-11-01 00:00:05,view,1005014,2053013555631882655,electronics.smartphone,samsung,503.09,552158913,3489c69c-4a48-4884-8a80-9fc5107e9d0a
774,774,2019-11-01 00:00:05,view,10700055,2053013561277416167,,,35.52,563709452,1952bae7-2c0b-4116-89d5-96d302ac0d11
780,780,2019-11-01 00:00:05,view,29100051,2053013565941482475,appliances.personal.massager,smile,17.72,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
786,786,2019-11-01 00:00:05,view,12711088,2053013553559896355,,tunga,30.12,531968973,db237ad5-149f-4019-8533-67b61dca4bf9
792,792,2019-11-01 00:00:05,view,28101290,2053013564918072245,,confetti,7.72,515474976,222c370b-0fac-4287-982b-e340f5eaf3a1
798,798,2019-11-01 00:00:05,view,13500300,2053013557099889147,furniture.bedroom.bed,,31.38,518780843,aa806835-b14c-45af-9538-cd4d1849be3e
804,804,2019-11-01 00:00:05,view,3901090,2053013552326770905,appliances.environment.water_heater,oasis,25.48,513200477,742aba02-727b-4d15-9222-6484ac846173
810,810,2019-11-01 00:00:05,view,1005144,2053013555631882655,electronics.smartphone,apple,1661.09,562210838,a58d94c8-c0d4-4f24-bf3c-04c4e69ea153
816,816,2019-11-01 00:00:05,view,1005099,2053013555631882655,electronics.smartphone,samsung,139.64,532572658,b1df0fce-6e03-47cc-b777-782b77b1b100
822,822,2019-11-01 00:00:05,view,59000007,2160098698049093979,,bosch,47.88,548804259,d8a4a956-1d7a-4ae8-95f1-605402901cef
828,828,2019-11-01 00:00:05,view,26403732,2053013563651392361,,lucente,55.86,523239524,527bf0b1-b801-4b23-8925-d739f954d9ca
834,834,2019-11-01 00:00:05,view,13105144,2053013553526341921,,skad,180.18,514432944,f975c2db-40bc-4cf2-be49-40af344abb7f
840,840,2019-11-01 00:00:05,view,12704916,2053013553559896355,,cordiant,57.92,565596995,7207de47-b6e7-4957-9f2e-0ec8c7067154
846,846,2019-11-01 00:00:05,view,38800017,2079713982830084515,,,180.18,512416379,4dfe2c67-e537-4dc2-ae69-0b65263db091
852,852,2019-11-01 00:00:05,view,1004147,2053013555631882655,electronics.smartphone,xiaomi,92.64,513198013,5f5e7618-afc5-41c9-abaf-dde70dd8dd50
858,858,2019-11-01 00:00:05,view,4802930,2053013554658804075,electronics.audio.headphone,elari,55.0,539460154,ec6687ca-f667-4688-8d3e-c9274499839d
864,864,2019-11-01 00:00:06,view,3601524,2053013563810775923,appliances.kitchen.washer,samsung,398.95,520735503,eef94460-d329-472e-9956-baaf680cd165
870,870,2019-11-01 00:00:06,view,29100090,2053013565941482475,appliances.personal.massager,masstone,13.9,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
876,876,2019-11-01 00:00:06,view,26403348,2053013563651392361,,,84.43,515849878,914b9bfe-8a8b-4ea1-8ce7-08b34c738d70
882,882,2019-11-01 00:00:06,view,53900011,2144916515806248980,construction.tools.saw,ryobi,110.07,565386300,87fa5d96-59bd-465c-87fb-8aac39baa571
888,888,2019-11-01 00:00:06,view,28600032,2053013558282682943,,,265.1,515764001,57d79510-85e9-4dcd-b0c6-96d9befb3cd9
894,894,2019-11-01 00:00:06,view,1004767,2053013555631882655,electronics.smartphone,samsung,242.63,559199036,a24bd828-b0a0-4d2b-be0d-9a00fc41b938
900,900,2019-11-01 00:00:06,view,28717145,2053013565480109009,apparel.shoes.keds,fassen,44.79,537037236,5bcfc71c-1dd7-44a6-a0e1-b6f4648d25c7
906,906,2019-11-01 00:00:06,view,13105146,2053013553526341921,,skad,192.03,553384439,ef01163b-d49a-43de-b3ba-c3adadacec59
912,912,2019-11-01 00:00:06,view,6400282,2053013554121933129,computers.components.cpu,amd,143.94,543124499,58d5c559-5358-48bb-9f25-9a0d43297f9b
918,918,2019-11-01 00:00:06,view,13200019,2053013557192163841,furniture.bedroom.bed,sv,386.37,560134869,a48a30b6-61b5-4816-8fe6-d9e69b65aed4
924,924,2019-11-01 00:00:06,view,28600032,2053013558282682943,,,265.1,566279628,910689f7-9df5-4458-8f29-1720adb150dc
930,930,2019-11-01 00:00:06,view,5100816,2053013553375346967,,xiaomi,29.58,537372295,c5a5ccdb-ed0b-4706-b25d-829f00441279
936,936,2019-11-01 00:00:06,view,29100027,2053013565941482475,appliances.personal.massager,gezatone,39.9,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
942,942,2019-11-01 00:00:06,purchase,5800823,2053013553945772349,electronics.audio.subwoofer,nakamichi,123.56,514166940,8ef5214a-86ad-4d0b-8df3-4280dd411b47
948,948,2019-11-01 00:00:06,view,8800685,2053013555573162395,electronics.telephone,texet,14.7,519902359,fc530bab-b1c5-4c7f-9bbe-3dfbaecaa701
954,954,2019-11-01 00:00:06,view,1004873,2053013555631882655,electronics.smartphone,samsung,362.29,550161284,4ac5c6d9-90d8-4896-8cf3-713bdec5be41
960,960,2019-11-01 00:00:06,view,18100009,2053013557955527211,,tarkett,24.63,551078379,57dc2a56-6557-40c0-93b5-b4c7071d3866
966,966,2019-11-01 00:00:06,view,12719493,2053013553559896355,,continental,123.81,515522525,d0784f88-93d0-49aa-8f12-cc8f48e23baa
972,972,2019-11-01 00:00:06,view,53900010,2144916515806248980,construction.tools.saw,ryobi,63.16,565386300,87fa5d96-59bd-465c-87fb-8aac39baa571
978,978,2019-11-01 00:00:06,view,15200141,2053013553484398879,,bars,98.67,519972082,65158582-91c9-4a90-8358-5120ebcb3bc9
984,984,2019-11-01 00:00:06,view,1005135,2053013555631882655,electronics.smartphone,apple,1665.36,563128566,883d3b4c-6802-41e4-865a-4c811545112a
990,990,2019-11-01 00:00:06,view,1801884,2053013554415534427,electronics.video.tv,shivaki,270.02,514035946,15895da2-d040-4b2c-b9a6-d1820239dbc5
996,996,2019-11-01 00:00:06,view,17300355,2053013553853497655,,creed,216.22,566281222,0f8414c9-6d1b-47a6-b2d3-ea56ba95f99f
1002,1002,2019-11-01 00:00:06,view,35103661,2070005009382114061,apparel.underwear,milavitsa,30.15,515005556,b8ebac17-5739-474e-b3aa-4d36a46f9611
1008,1008,2019-11-01 00:00:06,view,26024233,2053013562778977083,,,6.46,527357679,3a68d25b-3de9-4ac2-b663-5671101f6e67
1014,1014,2019-11-01 00:00:07,view,12702931,2053013553559896355,,cordiant,34.24,531968973,db237ad5-149f-4019-8533-67b61dca4bf9
1020,1020,2019-11-01 00:00:07,view,6400282,2053013554121933129,computers.components.cpu,amd,143.94,545157048,c7e2474c-5059-4dc4-babf-d76753440df9
1026,1026,2019-11-01 00:00:07,view,6400224,2053013554121933129,computers.components.cpu,intel,447.37,520072445,ac077882-8827-4fcf-b2e7-ac4013114e63
1032,1032,2019-11-01 00:00:07,view,1801805,2053013554415534427,electronics.video.tv,artel,228.76,556727865,8a62e764-2e34-4122-9842-349faabbe5d8
1038,1038,2019-11-01 00:00:07,view,15900065,2053013558190408249,,rondell,30.86,518574284,5e6ef132-4d7c-4730-8c7f-85aa4082588f
1044,1044,2019-11-01 00:00:07,view,14300019,2053013557603205653,electronics.audio.music_tools.piano,cortland,132.1,513667471,17c4e7b2-7775-4b3a-97b9-ad25d7ba4b95
1050,1050,2019-11-01 00:00:07,view,4804137,2053013554658804075,electronics.audio.headphone,huawei,89.78,539460154,ec6687ca-f667-4688-8d3e-c9274499839d
1056,1056,2019-11-01 00:00:07,view,28713655,2053013565069067197,apparel.shoes.keds,catunltd,64.87,541781462,a4f2f6a4-2e0c-7195-0240-659fbb5a6534
1062,1062,2019-11-01 00:00:07,view,1005099,2053013555631882655,electronics.smartphone,samsung,139.64,532572658,b1df0fce-6e03-47cc-b777-782b77b1b100
1068,1068,2019-11-01 00:00:07,view,26404450,2053013563651392361,,,169.63,561564372,3dc250b7-9bd1-4c96-a365-0bf42e4cf2ad
1074,1074,2019-11-01 00:00:07,view,5800823,2053013553945772349,electronics.audio.subwoofer,nakamichi,123.56,514166940,8ef5214a-86ad-4d0b-8df3-4280dd411b47
1080,1080,2019-11-01 00:00:07,view,43900016,2127425440925614628,,bosch,596.3,513599130,5ddaa58f-9504-4061-ac8c-37d0eba53a01
1086,1086,2019-11-01 00:00:07,view,21408165,2053013561579406073,electronics.clocks,,2574.07,513118352,4c14bf2a-2820-4504-929d-046356a5a204
1092,1092,2019-11-01 00:00:07,view,26024233,2053013562778977083,,,6.46,527357679,3a68d25b-3de9-4ac2-b663-5671101f6e67
1098,1098,2019-11-01 00:00:07,view,1004767,2053013555631882655,electronics.smartphone,samsung,242.63,550161284,4ac5c6d9-90d8-4896-8cf3-713bdec5be41
1104,1104,2019-11-01 00:00:07,view,29100052,2053013565941482475,appliances.personal.massager,,59.17,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
1110,1110,2019-11-01 00:00:07,view,2201094,2053013560555995845,,nikon,403.87,517811633,97dc1638-90ea-450a-8499-a31fd8f2e9b1
1116,1116,2019-11-01 00:00:07,view,17500130,2053013558752445019,,,45.68,566255262,173d7b72-1db7-4638-8207-be8148bf3c9f
1122,1122,2019-11-01 00:00:07,view,11400666,2053013558458843721,,samsung,19.82,524356542,2f44a6ff-59aa-458c-acef-aee764d2ce10
1128,1128,2019-11-01 00:00:07,view,53900010,2144916515806248980,construction.tools.saw,ryobi,63.16,565386300,87fa5d96-59bd-465c-87fb-8aac39baa571
1134,1134,2019-11-01 00:00:07,view,1305977,2053013558920217191,computers.notebook,apple,2496.59,514171705,b937acaa-d00f-456f-a4cf-1b761b31d867
1140,1140,2019-11-01 00:00:07,view,13105144,2053013553526341921,,skad,180.18,566281728,9f7e85d5-5a3c-408a-9431-fcd5a77ace9f
1146,1146,2019-11-01 00:00:07,view,18700068,2053013555380224399,,,212.33,518001730,2a0ecdca-256f-4917-bfae-c7cbcea513a3
1152,1152,2019-11-01 00:00:07,view,12700050,2053013553559896355,,matador,85.72,540107224,b5c3a1d0-88d1-4c12-865b-1aa9c1b8cccd
1158,1158,2019-11-01 00:00:07,view,1801805,2053013554415534427,electronics.video.tv,artel,228.76,556727865,8a62e764-2e34-4122-9842-349faabbe5d8
1164,1164,2019-11-01 00:00:07,view,28704659,2053013565127787455,apparel.shoes,etor,100.39,545220871,fa5820b7-d974-4a8f-9b84-51d9e1aa5dd3
1170,1170,2019-11-01 00:00:08,view,1004966,2053013555631882655,electronics.smartphone,oppo,257.15,565241757,1fba936f-fb88-485a-97fc-825ddbf43a33
1176,1176,2019-11-01 00:00:08,view,1004767,2053013555631882655,electronics.smartphone,samsung,242.63,559199036,a24bd828-b0a0-4d2b-be0d-9a00fc41b938
1182,1182,2019-11-01 00:00:08,view,1005115,2053013555631882655,electronics.smartphone,apple,949.47,516316320,09f7c792-fb5a-44aa-b0d4-624f503cf803
1188,1188,2019-11-01 00:00:08,view,18001325,2053013558525952589,,samsung,15.42,549987439,934b3598-e2de-46f7-9c1c-5d3a2bf4e83c
1194,1194,2019-11-01 00:00:08,view,1005126,2053013555631882655,electronics.smartphone,apple,1364.0,540350609,c7f362e3-d08e-4eaa-8a34-a07b1966b128
1200,1200,2019-11-01 00:00:08,view,28719189,2116907519078040377,apparel.shoes,,115.06,518621750,6d7138cd-b28a-4f0b-9238-ec30453316d7
1206,1206,2019-11-01 00:00:08,view,28704391,2053013565069067197,apparel.shoes.keds,asics,51.48,522031876,39d48518-9fca-4df3-9724-950cd6ec44eb
1212,1212,2019-11-01 00:00:08,view,17200691,2053013559792632471,furniture.living_room.sofa,,543.1,513565573,6b3c2062-9ee1-4b0b-b906-fe5efbb940d3
1218,1218,2019-11-01 00:00:08,view,31900001,2059484599414685885,,,56.11,554206935,d0b2c12a-019d-4fba-a2ef-9874f190ab5b
1224,1224,2019-11-01 00:00:08,view,26011029,2053013562611204913,,,5.45,512801511,e666896e-6c73-4947-8394-3c930813da3c
1230,1230,2019-11-01 00:00:08,view,1004767,2053013555631882655,electronics.smartphone,samsung,242.63,560040401,b9670f56-94b3-4e99-9901-b420ac7c2cb2
1236,1236,2019-11-01 00:00:08,view,17500157,2053013558752445019,,pupa,9.8,566255262,173d7b72-1db7-4638-8207-be8148bf3c9f
